ticker,signal_date,entry_price,pump_score,volume,vol_z,vol_ratio,signal_return,gap_up,volatility,return_1d,return_5d,return_10d,return_20d,max_drawdown_20d,days_to_bottom,max_gain_20d,days_to_peak,classification
XHLD,2025-03-18,0.5849999785423279,75,4792600,2.9116702853472796,4.172176494400213,0.1794354598852923,-0.03024190707619204,0.3213675216019312,1.7179488746999263,1.9401710969221484,0.33846157451431635,0.3914530604235231,0.0,,2.675213973040971,6,likely_legit
XHLD,2025-03-19,1.590000033378601,120,216405100,4.247591231916471,18.409269069711552,1.717948874699926,0.2188034623197341,0.651572321353016,-0.3729560012016896,0.1446540970095188,-0.3081761001573938,-0.49874215458565513,-0.5075471849476607,13.0,0.35220128945461904,5,confirmed_pump
XHLD,2025-03-21,1.399999976158142,75,58662100,0.8816916782671028,3.818386441242825,0.4042126435503468,0.1334002195365207,0.5714285466919813,0.5357143799869398,-0.10714284193759036,-0.3028571231511171,-0.509999999148505,-0.509999999148505,31.0,0.5357143799869398,3,likely_pump
XHLD,2025-03-24,2.1500000953674316,75,107862800,1.640711827913364,5.20086656357781,0.5357143799869397,0.8071428669059079,0.3255813474879014,-0.2000000221784715,-0.5348837415613689,-0.579534909690373,-0.68372094093496,-0.68372094093496,29.0,0.0,0,confirmed_pump
XHLD,2025-05-13,1.375,110,66599500,4.248227525822535,18.40532929481634,1.1153846929764635,0.03076929420613276,0.5745454263843505,-0.5112727338617499,-0.5418181852860884,-0.5992727279663086,-0.576727260242809,-0.6421818082982843,17.0,0.0,0,confirmed_pump
XHLD,2025-06-25,0.40799999237060547,55,7613900,3.827401584844172,7.3594471159654855,-0.08108111010696084,0.03603604139722623,0.4166666412971218,-0.01715686131284492,-0.08578430656422459,-0.09803919706698394,-0.007352919692673771,-0.1470588321229305,6.0,0.024509854050427868,28,likely_pump
XHLD,2025-07-29,0.44699999690055847,55,2220000,3.9602707869830955,4.865486822639845,0.07710844792446214,0.014457860880808351,0.17897088073028716,-0.1655481017153937,-0.219239352720222,-0.17897088113066945,-0.28411634213359693,-0.2863534498121887,22.0,0.0,0,confirmed_pump
XHLD,2025-09-02,0.3440000116825104,55,2242300,4.115076477939024,6.07044236287832,0.07500006053596864,0.025000051144617584,0.136627875602644,-0.0697674942442101,-0.058139564097732556,0.014534869365769348,0.03779064302406927,-0.15988373629277317,3.0,0.04360460809730805,15,likely_pump
XHLD,2025-09-09,0.3240000009536743,55,1662700,1.5722560738085642,2.7277276045639804,0.11724141474711436,0.03448282937532257,0.14506169955768727,0.0524691040060576,0.07716051199653852,-0.012345703995240459,-0.015432084002812456,-0.08024689200411052,20.0,0.2037036560090864,24,uncertain
XHLD,2025-09-30,0.3569999933242798,100,10439400,4.141526920771789,8.430530935931545,0.19798652315015342,0.006711422797316112,0.18767507768661423,-0.039215683000788384,-0.10644254429359813,-0.2044817517955691,0.1904762461294546,-0.27731094892265856,23.0,0.1904762461294546,28,likely_pump
XHLD,2025-10-28,0.42500001192092896,120,844910400,4.24685066922401,18.905044658115237,0.5178571789696507,0.7250000266808521,1.11294111907338,-0.1694118227843166,-0.22823529444763815,,,-0.3058824032648198,3.0,0.0,0,insufficient_data
