ticker,signal_date,entry_price,pump_score,volume,vol_z,vol_ratio,signal_return,gap_up,volatility,return_1d,return_5d,return_10d,return_20d,max_drawdown_20d,days_to_bottom,max_gain_20d,days_to_peak,classification
FEMY,2025-01-16,1.1100000143051147,60,330400,3.1633410388752474,3.1209559344447824,0.04716988134401512,-0.009433953767583061,0.09009011032704363,0.0,0.03603600120498037,0.06306300210871565,0.4324324440427843,-0.05855860935384807,12.0,0.4324324440427843,29,uncertain
FEMY,2025-01-29,1.1699999570846558,100,616300,3.164613096888086,4.102649447477007,0.11961722979274114,0.004784684624095809,0.11965821360657265,0.01709410330718167,0.0256411040166298,0.12820521441829277,0.35897443734996315,-0.034188002837792525,5.0,0.5128205520083149,22,uncertain
FEMY,2025-02-14,1.590000033378601,90,1033500,2.732049957138773,3.293551522490788,0.1521739412120251,0.0,0.15723270100286774,-0.006289302046118699,0.018867906138356098,-0.031446585204987866,0.006289302046118699,-0.11949688882504403,24.0,0.11320751180453095,6,likely_pump
FEMY,2025-02-18,1.5800000429153442,55,2559800,3.7832504099616027,5.815084052703304,-0.006289302046118661,0.012578604084326326,0.11075946041281287,0.06962026032742867,0.0,-0.04430382946251475,-0.025316506313829312,-0.11392408978994342,20.0,0.12025312205725652,2,likely_pump
FEMY,2025-03-13,1.399999976158142,55,6470100,3.8869904608236,8.542006350296049,-0.04109593179530491,0.034246541764134074,0.1857142819323686,0.12142862799216386,0.14285717934978315,-0.04642852794150843,-0.22857138478026023,-0.22857138478026023,28.0,0.14285717934978315,4,likely_pump
FEMY,2025-05-30,0.8799999952316284,55,2179900,4.059006414065632,8.07445133808683,-0.1372548905027593,-0.1676470655339845,0.10227276564091234,-0.0568181956725673,-0.09090907243657693,0.010227276575713139,0.09772730197541986,-0.09090907243657693,4.0,0.11704543838200482,27,uncertain
FEMY,2025-06-25,0.9800000190734863,80,2208300,2.377652677808184,3.9711197827689686,0.10734466625304862,0.016949136541893423,0.22448982051422056,0.0030611850181660356,-0.03061227592911475,-0.031632670935170096,-0.06632652688850622,-0.10714287452030426,27.0,0.0030611850181660356,1,likely_pump
FEMY,2025-08-05,0.968999981880188,100,745900,3.681221312760757,3.8485153367902183,0.1992573615606561,-0.002475289335797843,0.200206407791065,-0.03818369573655165,-0.24664599306076437,-0.3075335228461717,-0.6181630426344835,-0.6336429350779308,24.0,0.0,0,confirmed_pump
FEMY,2025-08-26,0.37599998712539673,55,12978000,4.220771830598593,12.249925667926762,-0.26990291734073923,-0.35533981176486784,0.22074461997464578,-0.04255312065993758,-0.015957400432101986,-0.04521274023962019,-0.0611702199332206,-0.08510632058137357,28.0,0.06382983951290322,7,uncertain
FEMY,2025-09-08,0.38499999046325684,55,18743400,3.397003565919953,7.376285647383839,0.023936179909651356,0.010638319767440202,0.5194805000356951,-0.028571371067873746,-0.04675318784226226,-0.06233763539543735,1.1792207985226717,-0.10649345401648617,15.0,1.1792207985226717,28,likely_pump
FEMY,2025-10-03,0.6299999952316284,120,26508900,3.4312867770825863,8.1579024303926,0.5180723081913516,0.06024097928412868,0.37142856948742303,0.33174602063304676,-0.026984158220625363,0.11587303869968776,0.01111115736515679,-0.15396825967492195,10.0,0.33174602063304676,3,likely_pump
FEMY,2025-10-06,0.8389999866485596,120,80712200,4.0387717703455115,12.714757522745655,0.3317460206330467,0.41269840002929803,0.26102508308565975,-0.10965436125558785,-0.3647199036322886,-0.28367101247761806,-0.2169248918946491,-0.3647199036322886,7.0,0.0,0,confirmed_pump
FEMY,2025-10-16,0.7450000047683716,95,92251200,3.0619492186632224,7.782737480079403,0.352087125331801,0.009074401508544537,0.3812080232175204,-0.05637583280489216,-0.1825503043197126,-0.1664429692361629,,-0.22416106663031182,6.0,0.3959730942235019,22,insufficient_data
FEMY,2025-11-03,0.6570000052452087,55,91962400,2.8457996811769144,6.672606747312451,0.03139714311299224,0.2637362263051887,0.3942161352753395,0.041095905324237014,,,,0.0,,0.582952745129543,4,insufficient_data
FEMY,2025-11-05,0.8349999785423279,60,16999200,0.1027257612043038,1.1989416373588047,0.220760175314336,0.059941531591362764,0.2131736973207204,-0.06467061294634333,,,,-0.06467061294634333,1.0,0.2455089683577849,2,insufficient_data
FEMY,2025-11-07,1.0399999618530273,65,15288400,0.009397831945425136,1.0170369860357316,0.331626040619992,-0.0012804695333664112,0.25961537554849895,,,,,0.0,,0.0,0,insufficient_data
