ticker,signal_date,entry_price,pump_score,volume,vol_z,vol_ratio,signal_return,gap_up,volatility,return_1d,return_5d,return_10d,return_20d,max_drawdown_20d,days_to_bottom,max_gain_20d,days_to_peak,classification
AIRE,2025-07-03,0.28299999237060547,55,40914900,4.15301401920521,14.281665215167953,-0.11562500407453635,0.02187499818541076,0.21201414766682408,-0.05653711326483503,-0.08480561724297128,-0.3286218984522169,0.3038869179806367,-0.4522968008101177,14.0,2.003533734123681,18,likely_pump
AIRE,2025-07-18,0.1899999976158142,120,68722400,3.3900632961184676,8.196416101483162,0.22580642680347784,0.06451616272898457,0.3210525787051523,3.473684392147119,1.2052631843123083,0.9421052235315376,1.0,0.0,,3.473684392147119,3,likely_legit
AIRE,2025-07-21,0.8500000238418579,120,790314000,4.226901891679903,16.50699534980091,3.4736843921471197,0.415789456635961,0.8658823643796556,-0.4682353182894954,-0.5105882389240198,-0.5411765002874346,-0.5411765002874346,-0.6105882459363308,22.0,0.0,0,confirmed_pump
AIRE,2025-07-24,0.453000009059906,60,171859500,0.6260468756812259,2.7990882822080745,0.2689076121310314,0.23809526525493663,0.3465783703281742,-0.07505520666298338,-0.1788079439700561,-0.24724065368267883,-0.28256074706591866,-0.28256074706591866,28.0,0.0,0,confirmed_pump
AIRE,2025-09-08,0.47099998593330383,75,38751600,2.175738099703199,3.345166821976709,0.1600985209018888,0.10837438650071902,0.2866241915254523,0.0615711569698491,1.7388535039907589,0.9745223671498165,0.35881105054961243,0.0,,2.078556456451877,4,likely_legit
AIRE,2025-09-10,0.699999988079071,120,78905600,3.289089095248139,4.955224030565722,0.3999999761581421,0.09800004939506436,0.371428648748925,0.7571429143146603,0.7857143161248192,0.3600000544956761,-0.1328571376265311,-0.170000028099333,27.0,1.0714286748243855,2,likely_pump
AIRE,2025-09-11,1.2300000190734863,120,169730800,3.7194039864370274,6.994763327716284,0.7571429143146602,0.24285717048789493,0.4536585520543769,0.17886180910464328,-0.08943090455232164,-0.2593495941262967,-0.508130073421291,-0.5276423077832616,26.0,0.17886180910464328,1,likely_pump
AIRE,2025-09-12,1.4500000476837158,65,105057200,1.8213926932542301,3.8800355291610575,0.17886180910464322,0.17073173554454593,0.3310344025849738,-0.11034488315105823,-0.3151724563739232,-0.4151724399312631,-0.6827586253673085,-0.6827586253673085,28.0,0.0,0,confirmed_pump
AIRE,2025-10-21,0.7279999852180481,110,120498400,4.1115221488407,6.845331237479056,0.6141906366654863,0.013303730104462152,0.47252749752041434,-0.01923076765625935,-0.005494516741004631,-0.28434060681950835,,-0.302197765759145,16.0,0.35439563386143214,2,insufficient_data
AIRE,2025-10-22,0.7139999866485596,65,326343500,3.9975582007103845,10.045141706729272,-0.019230767656259307,0.5247253246137443,0.8403360989027653,0.38095240877901304,-0.033613430646404874,-0.2885153701515294,,-0.2885153701515294,15.0,0.38095240877901304,1,insufficient_data
AIRE,2025-10-23,0.9860000014305115,65,142484500,1.3425990835983512,3.6988084387694946,0.38095240877901304,-0.07563019797851227,0.395537449420773,-0.22413794666835124,-0.3945233245488016,,,-0.4847870025604003,14.0,0.0,0,insufficient_data
