Date,Close,High,Low,Open,Volume,vol_z,vol_ratio,vol_trend,return,price_z,gap_up,volatility,momentum,pump_score,flag
2024-11-07,16.799999237060547,26.940000534057617,15.239999771118164,18.059999465942383,2797517,,,,,,,0.6964286484271379,,10,False
2024-11-08,14.880000114440918,14.880000114440918,11.279999732971191,12.180000305175781,111195,,,,-0.1142856672507544,,-0.2749999488939331,0.2419355076304079,,10,False
2024-11-11,12.779999732971191,15.539999961853027,12.720000267028809,15.539999961853027,29487,,,,-0.1411290568090583,,0.044354828111004524,0.2206572577093432,,10,False
2024-11-12,12.239999771118164,12.779999732971191,11.520000457763672,12.600000381469727,13763,,,,-0.042253519024720965,,-0.01408445659220157,0.10294111917205316,,10,False
2024-11-13,10.739999771118164,12.0,10.260000228881836,12.0,16310,,,,-0.12254902189944816,,-0.019607824802813003,0.1620111553107601,,10,False
2024-11-14,11.100000381469727,11.100000381469727,10.319999694824219,10.739999771118164,6035,,,,0.03351961061672193,,0.0,0.07027032970894,,0,False
2024-11-15,10.800000190734863,11.039999961853027,9.479999542236328,10.739999771118164,104645,,,,-0.02702704328151928,,-0.03243248630154219,0.1444444807334867,,10,False
2024-11-18,13.199999809265137,18.360000610351562,12.119999885559082,14.9399995803833,4061962,,,,0.2222221829763662,,0.3833332700138968,0.4727273344307073,,50,False
2024-11-19,11.819999694824219,14.100000381469727,11.34000015258789,11.520000457763672,100698,,,,-0.10454546472586235,,-0.12727267997344918,0.23350256344396453,,10,False
2024-11-20,13.5600004196167,13.800000190734863,11.100000381469727,11.34000015258789,58087,,,,0.14720818694728033,,-0.04060909937298077,0.19911502400545963,,30,False
2024-11-21,13.859999656677246,14.039999961853027,12.180000305175781,13.680000305175781,34495,,,,0.022123836856712042,,0.008849548808024632,0.13419911274290447,,10,False
2024-11-22,13.079999923706055,14.699999809265137,12.420000076293945,13.380000114440918,86677,,,,-0.05627703840493359,,-0.034632002459715046,0.17431190719387024,,10,False
2024-11-25,12.0,13.680000305175781,11.760000228881836,12.600000381469727,24718,,,,-0.08256880198819228,,-0.03669721292044389,0.16000000634449543,,10,False
2024-11-26,12.239999771118164,13.199999809265137,11.520000457763672,12.0,14083,,,,0.019999980926513672,,0.0,0.1372548515342608,,10,False
2024-11-27,12.239999771118164,13.079999923706055,12.239999771118164,12.479999542236328,15780,,,,0.0,,0.019607824802813003,0.0686274647244153,,0,False
2024-11-29,13.5,13.800000190734863,12.779999732971191,12.779999732971191,27475,,,,0.10294119709503313,,0.044117644763614156,0.07555558945837898,,20,False
2024-12-02,14.880000114440918,16.139999389648438,13.5600004196167,13.859999656677246,103260,,,,0.10222223069932723,,0.026666641233376257,0.17338702621073795,,30,False
2024-12-03,12.720000267028809,14.880000114440918,12.300000190734863,14.760000228881836,32053,,,,-0.14516127895159403,,-0.008064508375544878,0.2028301784073682,,10,False
2024-12-04,12.300000190734863,13.020000457763672,11.520000457763672,12.84000015258789,30653,,,,-0.0330188732293204,,0.009433953068436385,0.12195121761119512,,10,False
2024-12-05,12.359999656677246,13.199999809265137,12.0,12.779999732971191,8847,-0.3530574487720346,0.023045844219783368,0.1053893463441062,0.004878005285526621,,0.03902435241902433,0.09708736589808667,0.02310386019524646,0,False
2024-12-06,12.960000038146973,13.800000190734863,12.359999656677246,12.600000381469727,19398,-0.25088422575291924,0.0791816346611296,0.1585518553373816,0.048543721532029904,0.5699417979911928,0.019417534906112015,0.11111115198363827,0.03008766403740548,10,False
2024-12-09,12.960000038146973,13.199999809265137,12.65999984741211,13.140000343322754,8450,-0.25703298427236443,0.035231263013677926,0.08288811301355266,0.0,0.02636120539932632,0.01388891239445003,0.041666663597369105,0.007400340374815517,0,False
2024-12-10,14.039999961853027,14.100000381469727,12.960000038146973,13.140000343322754,15018,-0.24888282202912254,0.06280519412086816,0.06889083258702128,0.08333332720116826,0.8071369142649567,0.01388891239445003,0.08119660586459844,0.02327791016348013,0,False
2024-12-11,13.619999885559082,13.619999885559082,12.539999961853027,13.199999809265137,8810,-0.2554835428862018,0.03688156913703392,0.05067385264201372,-0.02991453542985001,-0.42539756484799096,-0.05982907085543871,0.0792951492438597,0.0385069642340099,0,False
2024-12-12,13.5600004196167,14.399999618530273,13.199999809265137,13.260000228881836,5968,-0.2580259376925879,0.02503822020544084,0.04836806854967935,-0.004405247169348314,-0.22560663949138576,-0.026431693074572805,0.08849555841020848,0.04579439701287247,0,False
2024-12-13,13.199999809265137,13.680000305175781,13.199999809265137,13.199999809265137,1657,-0.2625520200953405,0.006958188301089219,0.03351268410119048,-0.026548716755993906,-0.44392454161559125,-0.026548716754036052,0.036363674455310704,0.041019701946932274,0,False
2024-12-16,12.180000305175781,13.260000228881836,11.039999961853027,13.260000228881836,15738,-0.24173821206022986,0.06734523977887899,0.04038745978402693,-0.07727269082029942,-0.9751317199236488,0.00454548639993458,0.18226602719403656,0.023513146529568596,10,False
2024-12-17,12.239999771118164,12.84000015258789,10.5600004196167,11.460000038146973,11993,-0.6159894067891974,0.3844785191501789,0.2831798261783841,0.004926064403864228,0.08265013867672369,-0.05911332093019223,0.1862744914558631,-0.00046274468616669395,10,False
2024-12-18,12.0,13.380000114440918,11.460000038146973,11.460000038146973,10777,-0.5941577590725348,0.4036805840389258,0.34560631685010235,-0.01960782480441492,-0.32433970866610357,-0.06372546956642716,0.16000000634449543,-0.026127163001057108,10,False
2024-12-19,11.699999809265137,12.899999618530273,11.279999732971191,12.0,10358,-0.5373814342743822,0.4260727918915186,0.4156492694484494,-0.025000015894571903,-0.3174029941534223,0.0,0.1384615309256463,-0.047973919650182606,10,False
2024-12-20,11.15999984741211,12.0,9.300000190734863,12.0,18543,-0.19203818027598166,0.7886342757986804,0.5733813072028608,-0.046153843645826864,-0.6040087590717323,0.025641042358962644,0.24193547006627458,-0.06989880244932634,10,False
2024-12-23,9.84000015258789,11.15999984741211,9.180000305175781,11.15999984741211,14358,-0.2609887252114796,0.7216217642490785,0.6637131003148407,-0.11827954416417963,-1.6210240332764185,0.0,0.20121946253368447,-0.09511323609046907,10,False
2024-12-24,10.079999923706055,10.800000190734863,9.84000015258789,9.960000038146973,9745,-0.4413100904794727,0.5089251208990657,0.6661827221357273,0.024390220263873053,0.4872999386904329,0.012195110130697235,0.0952380997339112,-0.12274802166469989,0,False
2024-12-26,10.800000190734863,11.15999984741211,9.65999984741211,9.899999618530273,21890,0.110493800793701,1.120349258261175,0.7666280251092958,0.07142859846015659,1.1458153133605742,-0.01785717326590459,0.1388888864231628,-0.1369896128457796,10,False
2024-12-27,11.039999961853027,11.279999732971191,9.180000305175781,11.039999961853027,65467,1.8413229351195828,2.972678439260816,1.1806165400559787,0.02222220063700142,0.3813174198213324,0.022222200634943838,0.190217340114258,-0.14348142755530024,10,False
2024-12-30,9.779999732971191,10.4399995803833,9.300000190734863,10.4399995803833,21500,-0.009514372718498086,0.9896819898591663,1.2240755104341838,-0.11413045590901882,-1.5256249619525115,-0.0543478608232414,0.11656435794048209,-0.1530687709889994,10,False
2024-12-31,9.600000381469727,10.199999809265137,9.479999542236328,10.079999923706055,276883,4.135371231892762,9.106405791095332,2.6014214627054297,-0.018404842169334135,0.02516546164674441,0.030674866962705685,0.07500002482745517,-0.13832199357574426,45,False
2025-01-02,10.050000190734863,15.270000457763672,9.0,10.5600004196167,401800,3.451887903781115,8.218004137636061,3.2215067090860647,0.04687497826914089,1.0648713140473585,0.09999999998958334,0.623880630661095,-0.12906102016787657,65,True
2025-01-03,8.149999618530273,9.0,7.869999885559082,8.5,245600,1.6733723783085526,4.118041582830246,3.3911804158282464,-0.18905477971594553,-2.555728163916642,-0.1542288717575932,0.13865032726296564,-0.15925990064847384,25,False
2025-01-06,10.75,11.230999946594238,8.220000267028809,8.300000190734863,181600,0.9970460493465785,2.6597283298414247,3.30234857233658,0.3190184666460876,3.1874992966434164,0.018404979043819287,0.28009299342189176,-0.15841713618959252,65,True
2025-01-07,9.710000038146973,11.092000007629395,8.649999618530273,10.789999961853027,67600,-0.02730670481534975,0.9563184568754705,3.3201877270106444,-0.09674418249795602,-0.8520476577500469,0.003720926683656411,0.2514933449283129,-0.14757572698948407,10,False
2025-01-08,8.930000305175781,10.149999618530273,8.8100004196167,9.369999885559082,44200,-0.2517360102900151,0.6098633671494668,2.5961966326435215,-0.08032952934159243,-0.6447384531402193,-0.03501546356510208,0.15005589618926013,-0.14418019002805516,10,False
2025-01-10,7.880000114440918,9.75,7.880000114440918,8.9399995803833,28500,-0.39866185647397745,0.38961385166101414,1.5516200759131618,-0.11758120435071973,-0.9093516123877856,0.0011197396265041856,0.23730962667053818,-0.15993896562710896,10,False
2025-01-13,7.480000019073486,9.869999885559082,7.269999980926514,8.260000228881836,66600,-0.08504103251372319,0.8758680595511257,1.0218460694763134,-0.05076143268505673,-0.25141114025574623,0.048223364070300576,0.34759356920523443,-0.14814637897192595,10,False
2025-01-14,7.0,7.539999961853027,6.699999809265137,7.539999961853027,53400,-0.2275389374050302,0.6810316737118499,0.6639421148584065,-0.06417112538095182,-0.35138957681795663,0.008021382703011216,0.12000002178112723,-0.19438030282977614,10,False
2025-01-15,6.505000114440918,7.0,6.480000019073486,7.0,21500,-0.5298765202959669,0.27077198983408257,0.5395289323019581,-0.07071426936558312,-0.39155046968331186,0.0,0.07993850448859943,-0.23210157800124986,0,False
2025-01-16,6.650000095367432,6.999000072479248,6.574999809265137,6.619999885559082,68100,-0.12854675731141213,0.8302782102566689,0.5805851449694945,0.022290542409771463,0.4543273689071485,0.017678673186367688,0.0637594371533501,-0.2575713963772629,0,False
2025-01-17,6.5,7.099999904632568,6.150000095367432,7.0,86500,0.007044201225045096,1.008792824858976,0.6906440588225266,-0.022556404994930057,0.03666376228702373,0.05263156384369921,0.14615381678753583,-0.2643517117750137,20,False
