ticker,signal_date,entry_price,pump_score,volume,vol_z,vol_ratio,signal_return,gap_up,volatility,return_1d,return_5d,return_10d,return_20d,max_drawdown_20d,days_to_bottom,max_gain_20d,days_to_peak,classification
SHOT,2024-12-12,0.8270000219345093,55,3979067,2.502163465845255,3.2981246428093325,-0.021764791068581424,0.1603974853881879,0.2660217205616773,-0.002418420559118941,-0.17823460416390685,-0.06916567481753555,-0.3362757029708194,-0.3362757029708194,33.0,0.0,0,confirmed_pump
SHOT,2025-01-08,0.6568999886512756,65,5089422,3.2509635860721144,4.794763636528073,-0.11445136207217821,0.07845780646744106,0.37798745658913735,-0.08661891580519399,-0.140660703298526,-0.19713803334430335,-0.19835589535678086,-0.3088750128958902,26.0,0.0,0,likely_pump
SHOT,2025-03-05,0.5680999755859375,100,3094091,3.745128157659031,4.165947958553667,0.18354164225825365,0.0,0.2059496891603202,-0.02200314841798501,-0.14874139871679515,-0.11283219544868524,-0.21422283765544842,-0.35909166546359217,26.0,0.0,0,likely_pump
SHOT,2025-04-25,0.5094000101089478,110,3559945,3.157056097404255,3.2011953592021465,0.2593325105092785,0.023485776756218633,0.22948565851311684,-0.018845726941462717,-0.05791128198659679,-0.027287026898379817,-0.19630942649661598,-0.26580289467482704,27.0,0.040439656207342724,6,likely_pump
SHOT,2025-05-28,0.349700003862381,65,9784675,4.068847241140719,5.229260310589364,-0.09263101616022051,0.09237157951076588,0.29997140698020575,-0.18615960391972547,-0.25650561169116887,-0.2710894892059262,-0.10637690435090892,-0.3105519139490974,16.0,0.0,0,confirmed_pump
SHOT,2025-06-03,0.2590000033378601,65,38041721,4.117830905641414,9.863702580090695,-0.005376320704122195,0.059907818576395135,0.6486485715062376,0.0038609541023529106,0.040540478342226856,0.04247107046028363,0.5644787619908319,-0.06911198746047165,10.0,0.6702702161577374,28,uncertain
SHOT,2025-06-16,0.24789999425411224,55,46555334,3.20418868748688,7.333722503808313,0.028204047887177897,0.009954358894499115,0.5114965836832489,0.08914891886633117,0.23396536739237547,0.7450584977284895,0.8108109099103664,0.0,,0.9645018146176487,28,likely_legit
SHOT,2025-07-01,0.4325999915599823,55,14430777,0.5816227191145229,2.013291121602619,0.31130644475454283,0.023037312817609155,0.25242719057097135,-0.06333792768589647,-0.06426258505735225,0.03767920231182255,0.6759131714900479,-0.14470639855047454,2.0,1.2161350437910208,22,likely_pump
SHOT,2025-07-07,0.4684000015258789,65,9257446,0.3203294066465305,1.5446276610548397,0.26594593375507647,0.02702700083068933,0.2696412822832409,-0.1669513496812602,0.03970962205259868,0.4694705621262621,1.0497437916494452,-0.16737834239025315,3.0,1.156276659208027,25,confirmed_pump
SHOT,2025-07-21,0.6883000135421753,95,16826079,2.2384199007055323,2.975261145088752,0.3629703367154937,0.09900992533472307,0.2695045216117678,0.07307860105831798,0.05070464760345688,0.39488591638307624,-0.11898881150782689,-0.3534796105010167,22.0,0.7434258667353438,16,likely_pump
SHOT,2025-08-11,0.5582000017166138,55,33685165,3.43000044453411,3.772098801449891,-0.510350869542894,-0.1403508495515641,0.9134718226223103,-0.2027947125063614,0.08634899875515775,-0.18308850083106942,-0.2814403288314137,-0.30759584420443603,25.0,0.15747040963617676,4,confirmed_pump
SHOT,2025-08-13,0.6290000081062317,105,57174788,3.5105316391908223,4.793042871846346,0.41348318700281195,0.12359552339996836,0.30206676449145353,-0.030206667021072657,-0.22670905892985121,-0.3378378429600519,-0.3804451661439178,-0.38553259781771193,23.0,0.027185971890677313,2,confirmed_pump
SHOT,2025-09-25,0.25,55,15362923,3.529788118055657,3.2080399819465137,-0.09057835696505456,-0.014186946704140013,0.1288000340078101,0.12240004539489746,0.1239999532699585,0.5667999982833862,-0.09200000762939453,-0.11320000886917114,27.0,0.6940000057220459,13,likely_pump
SHOT,2025-09-26,0.28060001134872437,100,39114931,3.963735960325598,5.913964627806817,0.12240004539489746,0.009199976884281634,0.30327871094909825,-0.09408410117325132,0.319315727659889,0.24946539563908984,-0.16785461735242807,-0.20990738126812594,26.0,0.5092658029303987,12,likely_pump
SHOT,2025-10-03,0.3702000081539154,120,63905904,3.558196371045764,5.612223861008999,0.3174378062095953,0.10320290095787268,0.30226904105173485,0.02647214171221342,-0.052944363927727035,-0.341166948468469,-0.4135602656963121,-0.4135602656963121,28.0,0.1439762077326479,5,likely_pump
SHOT,2025-10-06,0.3799999952316284,65,90866235,3.2729440103649616,5.758202616548993,0.02647214171221335,0.16828739890320787,0.20921050141153685,-0.017631603135957255,-0.28052628392327816,-0.3544736894114857,-0.4484210415692209,-0.4484210415692209,28.0,0.11447370195983211,2,confirmed_pump
