episode_key,ticker,start_date,end_date,signal_count,avg_pump_score,avg_price,avg_drawdown,avg_return_20d,pump_count,duration_days,episode_pump_rate
SHOT_E9,SHOT,2025-08-11,2025-08-13,2,80.0,0.5936000049114227,-0.3465642210110739,-0.3309427474876657,2,2,100.0
LBGJ_E5,LBGJ,2025-09-09,2025-09-11,2,87.5,1.5450000166893005,-0.6636514337233095,-0.6306816321976245,2,2,100.0
PPBT_E1,PPBT,2025-04-15,2025-04-17,2,55.0,2.6699999570846558,-0.17167605149606355,-0.15235210204852778,2,2,100.0
PCSA_E5,PCSA,2025-06-17,2025-06-20,2,92.5,0.28999999165534973,-0.3412259569800093,-0.24074518362304004,2,3,100.0
PCSA_E3,PCSA,2025-04-01,2025-04-02,2,82.5,0.356000006198883,-0.3663430603837642,-0.27022657062860184,2,1,100.0
CHGG_E1,CHGG,2025-02-24,2025-02-25,2,55.0,1.3149999976158142,-0.47951113740206464,-0.47951113740206464,2,1,100.0
ATCH_E6,ATCH,2025-07-31,2025-08-04,2,115.0,0.221000000834465,-0.24899675563470813,-0.1604218065326408,2,4,100.0
ICCM_E6,ICCM,2025-10-03,2025-10-06,2,55.0,0.9819999933242798,-0.27674275534716725,-0.2661867245080699,2,3,100.0
FEMY_E3,FEMY,2025-02-14,2025-02-18,2,72.5,1.5850000381469727,-0.1167104893074937,-0.00951360213385535,2,4,100.0
IPSC_E1,IPSC,2025-06-06,2025-06-06,1,55.0,0.6159999966621399,-0.1574675379653045,-0.0860389181563393,1,0,100.0
ICCM_E2,ICCM,2025-03-20,2025-03-20,1,55.0,1.25,-0.14399995803833,-0.1,1,0,100.0
ICCM_E5,ICCM,2025-08-25,2025-08-28,2,100.0,1.100000023841858,-0.1025459782106704,-0.0516266385498919,1,3,50.0
ICCM_E4,ICCM,2025-07-25,2025-07-25,1,80.0,1.0700000524520874,-0.2588785570462658,-0.1747663804418341,1,0,100.0
FEMY_E6,FEMY,2025-06-25,2025-06-25,1,80.0,0.9800000190734864,-0.1071428745203042,-0.0663265268885062,1,0,100.0
FEMY_E4,FEMY,2025-03-13,2025-03-13,1,55.0,1.399999976158142,-0.2285713847802602,-0.2285713847802602,1,0,100.0
FEMY_E7,FEMY,2025-08-05,2025-08-05,1,100.0,0.968999981880188,-0.6336429350779308,-0.6181630426344835,1,0,100.0
CENN_E1,CENN,2025-01-02,2025-01-02,1,100.0,1.2200000286102295,-0.1557377481678412,-0.1557377481678412,1,0,100.0
CENN_E6,CENN,2025-05-13,2025-05-13,1,55.0,1.0199999809265137,-0.1745097810055187,-0.0395097576311477,1,0,100.0
CENN_E7,CENN,2025-05-27,2025-05-27,1,55.0,0.8420000076293945,-0.1380047847946712,-0.1380047847946712,1,0,100.0
AZI_E5,AZI,2025-07-11,2025-07-11,1,110.0,0.3630000054836273,-0.3994490593344525,-0.3608815707449242,1,0,100.0
AZI_E4,AZI,2025-06-05,2025-06-05,1,100.0,0.4699999988079071,-0.5680851177156863,-0.5659574538239962,1,0,100.0
FEMY_E9,FEMY,2025-09-08,2025-09-08,1,55.0,0.3849999904632568,-0.1064934540164861,1.1792207985226717,1,0,100.0
ICCM_E1,ICCM,2025-02-18,2025-02-18,1,100.0,1.5299999713897705,-0.1568627542644592,-0.0392156496088299,1,0,100.0
HBIO_E7,HBIO,2025-09-16,2025-09-16,1,80.0,0.4799999892711639,-0.1250000077610216,-0.1250000077610216,1,0,100.0
HBIO_E6,HBIO,2025-07-23,2025-07-23,1,65.0,0.5600000023841858,-0.2142857218883475,-0.1607142914162606,1,0,100.0
HBIO_E5,HBIO,2025-05-29,2025-05-29,1,120.0,0.6700000166893005,-0.3880597220733341,-0.3134328404681722,1,0,100.0
HBIO_E4,HBIO,2025-05-12,2025-05-12,1,80.0,0.3499999940395355,-0.1999999829701012,0.6857142394902747,1,0,100.0
HBIO_E2,HBIO,2025-03-12,2025-03-12,1,55.0,0.6899999976158142,-0.4637681071784811,-0.3333333189360761,1,0,100.0
ATCH_E3,ATCH,2025-04-14,2025-04-14,1,65.0,0.6589999794960022,-0.6297420177032131,-0.6297420177032131,1,0,100.0
AIRE_E2,AIRE,2025-02-04,2025-02-04,1,55.0,1.559999942779541,-0.1602564161345805,-0.128205087057936,1,0,100.0
ACET_E2,ACET,2025-03-24,2025-03-24,1,90.0,0.9139999747276306,-0.510940908905645,-0.3632384756470349,1,0,100.0
AZI_E6,AZI,2025-09-22,2025-09-22,1,55.0,0.2319999933242797,-0.2413792926264427,-0.2413792926264427,1,0,100.0
CENN_E2,CENN,2025-02-20,2025-02-20,1,55.0,0.8129000067710876,-0.1615205204147556,0.1364251247543755,1,0,100.0
CENN_E3,CENN,2025-03-05,2025-03-10,2,85.0,0.9938500225543976,-0.1980319834658133,-0.1980319834658133,1,5,50.0
AZI_E2,AZI,2025-04-02,2025-04-02,1,85.0,1.0,-0.1830000281333923,0.2300000190734863,1,0,100.0
AZI_E3,AZI,2025-04-29,2025-04-29,1,110.0,1.309999942779541,-0.6190839429993932,-0.6190839429993932,1,0,100.0
ATCH_E5,ATCH,2025-05-22,2025-05-22,1,65.0,0.2140000015497207,-0.1121495502808694,-0.1074766436485506,1,0,100.0
EHGO_E1,EHGO,2025-01-13,2025-01-13,1,65.0,1.25,-0.2,-0.14399995803833,1,0,100.0
EHGO_E3,EHGO,2025-06-04,2025-06-04,1,65.0,0.9700000286102296,-0.1855670122097346,-0.1134020732584076,1,0,100.0
EHGO_E4,EHGO,2025-07-07,2025-07-07,1,65.0,0.878000020980835,-0.1457858974056094,-0.0911162198219246,1,0,100.0
CHGG_E6,CHGG,2025-09-18,2025-09-18,1,55.0,1.6799999475479126,-0.2797618595684722,-0.2499999822605218,1,0,100.0
CENN_E9,CENN,2025-10-08,2025-10-08,1,55.0,0.2657000124454498,-0.3571697688037559,-0.3571697688037559,1,0,100.0
CHGG_E5,CHGG,2025-09-03,2025-09-03,1,55.0,1.600000023841858,-0.1187500339932734,-0.0250000502914182,1,0,100.0
CHGG_E4,CHGG,2025-07-22,2025-07-22,1,55.0,1.7000000476837158,-0.352941180595477,-0.3235294447638162,1,0,100.0
CHGG_E3,CHGG,2025-06-06,2025-06-06,1,120.0,1.6299999952316284,-0.2576686860817888,-0.1595091970698502,1,0,100.0
ARBK_E2,ARBK,2025-03-03,2025-03-07,2,60.0,0.39599999785423273,-0.1307017411139885,-0.1307017411139885,1,4,50.0
ARBK_E4,ARBK,2025-06-30,2025-07-01,2,87.5,0.27750000357627863,-0.1562500126538393,0.23631131549389872,1,1,50.0
AIRE_E5,AIRE,2025-07-03,2025-07-03,1,55.0,0.2829999923706054,-0.4522968008101177,0.3038869179806367,1,0,100.0
ARBK_E1,ARBK,2025-01-30,2025-01-30,1,55.0,0.4990000128746032,-0.184368748007455,-0.184368748007455,1,0,100.0
ACET_E4,ACET,2025-05-09,2025-05-16,2,92.5,0.6935000121593475,-0.0797940870505497,0.09107431699251475,1,7,50.0
AGL_E2,AGL,2025-04-08,2025-04-08,1,120.0,5.360000133514404,-0.3675373096154299,-0.3675373096154299,1,0,100.0
ACET_E3,ACET,2025-04-10,2025-04-11,2,82.5,0.4919999986886978,-0.05493483724990605,0.3536488168606373,1,1,50.0
ACET_E1,ACET,2025-02-05,2025-02-05,1,80.0,1.0099999904632568,-0.1623762141348226,-0.1623762141348226,1,0,100.0
XHLD_E6,XHLD,2025-09-30,2025-09-30,1,100.0,0.3569999933242798,-0.2773109489226585,0.1904762461294546,1,0,100.0
XHLD_E5,XHLD,2025-09-02,2025-09-09,2,55.0,0.33400000631809235,-0.1200653141484418,0.011179279510628398,1,7,50.0
VSEE_E2,VSEE,2025-03-26,2025-03-26,1,90.0,1.2999999523162842,-0.2,-0.0230769019155099,1,0,100.0
VSEE_E1,VSEE,2025-01-13,2025-01-13,1,110.0,1.6699999570846558,-0.1796406946261236,0.0239521449642104,1,0,100.0
VSEE_E6,VSEE,2025-08-11,2025-08-11,1,55.0,0.8799999952316284,-0.3181817873942948,-0.2352272935088509,1,0,100.0
VSEE_E5,VSEE,2025-07-14,2025-07-14,1,110.0,1.3799999952316284,-0.3623188418316455,-0.3623188418316455,1,0,100.0
XHLD_E2,XHLD,2025-05-13,2025-05-13,1,110.0,1.375,-0.6421818082982843,-0.576727260242809,1,0,100.0
VSEE_E3,VSEE,2025-05-27,2025-05-27,1,100.0,1.2799999713897705,-0.2109374898136591,-0.171875026193448,1,0,100.0
XHLD_E3,XHLD,2025-06-25,2025-06-25,1,55.0,0.4079999923706054,-0.1470588321229305,-0.0073529196926737,1,0,100.0
XHLD_E4,XHLD,2025-07-29,2025-07-29,1,55.0,0.4469999969005584,-0.2863534498121887,-0.2841163421335969,1,0,100.0
VRME_E5,VRME,2025-09-18,2025-09-19,2,110.0,1.1027999818325043,-0.1758562597588011,-0.0021979014682369513,1,1,50.0
SHOT_E8,SHOT,2025-07-21,2025-07-21,1,95.0,0.6883000135421753,-0.3534796105010167,-0.1189888115078268,1,0,100.0
VRME_E4,VRME,2025-07-31,2025-07-31,1,120.0,1.3899999856948853,-0.4366906471735177,-0.3420143711516947,1,0,100.0
VRME_E1,VRME,2024-12-10,2024-12-10,1,55.0,0.6894999742507935,-0.1153008889261568,2.6983321936844145,1,0,100.0
SHOT_E2,SHOT,2025-01-08,2025-01-08,1,65.0,0.6568999886512756,-0.3088750128958902,-0.1983558953567808,1,0,100.0
PCSA_E4,PCSA,2025-06-02,2025-06-02,1,55.0,0.2980000078678131,-0.3422819137610819,-0.3288590681214066,1,0,100.0
PRPL_E5,PRPL,2025-07-23,2025-07-23,1,80.0,0.930999994277954,-0.1589688537239266,0.1063372478198528,1,0,100.0
PSNY_E3,PSNY,2025-08-27,2025-08-27,1,100.0,1.2999999523162842,-0.2746153437033192,-0.2523076626817139,1,0,100.0
PSNY_E2,PSNY,2025-05-12,2025-05-14,2,67.5,1.1200000047683716,-0.1082887734003033,-0.057239781164681404,1,2,50.0
PRPL_E2,PRPL,2025-03-13,2025-03-14,2,87.5,0.7819999754428864,-0.18083666974656148,-0.15454149340522585,1,1,50.0
PRPL_E4,PRPL,2025-05-06,2025-05-12,3,78.33333333333333,0.8346666693687439,-0.0790866485246079,-0.05692928276582696,1,6,33.33333333333333
SHOT_E3,SHOT,2025-03-05,2025-03-05,1,100.0,0.5680999755859375,-0.3590916654635921,-0.2142228376554484,1,0,100.0
SHOT_E5,SHOT,2025-05-28,2025-06-03,2,65.0,0.30435000360012054,-0.1898319507047845,0.2290509288199615,1,6,50.0
VRME_E3,VRME,2025-03-06,2025-03-06,1,55.0,0.7804999947547913,-0.1759128961160146,-0.1759128961160146,1,0,100.0
SGMO_E6,SGMO,2025-07-23,2025-07-23,1,100.0,0.550000011920929,-0.2000000216744158,-0.0181818004482052,1,0,100.0
SHOT_E1,SHOT,2024-12-12,2024-12-12,1,55.0,0.8270000219345093,-0.3362757029708194,-0.3362757029708194,1,0,100.0
HBIO_E1,HBIO,2025-02-21,2025-02-21,1,55.0,0.9900000095367432,-0.3535353742124059,-0.3535353742124059,1,0,100.0
HBIO_E3,HBIO,2025-04-09,2025-04-09,1,65.0,0.4600000083446502,-0.3478260728722486,-0.3478260728722486,1,0,100.0
MOBX_E6,MOBX,2025-07-18,2025-07-21,2,92.5,1.020499974489212,-0.17735632521407765,-0.06357014298849185,1,3,50.0
MOBX_E4,MOBX,2025-06-17,2025-06-17,1,55.0,0.765999972820282,-0.1240208516663661,0.0469974081316145,1,0,100.0
MBRX_E8,MBRX,2025-08-27,2025-08-27,1,85.0,0.6069999933242798,-0.4003294948727239,-0.2751235544400551,1,0,100.0
MBRX_E4,MBRX,2025-05-12,2025-05-12,1,65.0,1.0800000429153442,-0.3870370609524799,-0.3870370609524799,1,0,100.0
ORIS_E6,ORIS,2025-06-16,2025-06-16,1,65.0,0.9660000205039978,-0.445134573525382,-0.3778467927426225,1,0,100.0
ORIS_E2,ORIS,2025-01-02,2025-01-02,1,105.0,2.1700000762939453,-0.4147465731450596,-0.4147465731450596,1,0,100.0
OPI_E4,OPI,2025-07-08,2025-07-08,1,55.0,0.3296000063419342,-0.312196636370352,-0.2612257597308966,1,0,100.0
ORIS_E3,ORIS,2025-02-24,2025-02-24,1,120.0,1.3600000143051147,-0.1911764615650409,-0.1470588570441338,1,0,100.0
ORIS_E4,ORIS,2025-03-31,2025-03-31,1,75.0,1.2400000095367432,-0.316935486817087,-0.2862903357606524,1,0,100.0
OPI_E2,OPI,2025-03-21,2025-03-21,1,55.0,0.5629411339759827,-0.4389655024545811,-0.4137930888440307,1,0,100.0
OPI_E5,OPI,2025-07-24,2025-07-24,1,110.0,0.3226000070571899,-0.3174209628755083,-0.3174209628755083,1,0,100.0
OPI_E3,OPI,2025-06-18,2025-06-18,1,55.0,0.2599999904632568,-0.1923076878990645,-0.0842307080390162,1,0,100.0
ORIS_E7,ORIS,2025-06-25,2025-06-25,1,55.0,0.6299999952316284,-0.7460317497861328,-0.6682539557143162,1,0,100.0
MBRX_E5,MBRX,2025-06-04,2025-06-04,1,55.0,0.6740000247955322,-0.6038575965497932,-0.4955489746763397,1,0,100.0
NAKA_E1,NAKA,2025-02-11,2025-02-12,2,110.0,2.3510000109672546,-0.2842398577373441,-0.27615050223093085,1,1,50.0
OPI_E1,OPI,2025-03-11,2025-03-11,1,55.0,0.7767617702484131,-0.5474197546021685,-0.5407971976457769,1,0,100.0
NAKA_E2,NAKA,2025-03-24,2025-03-24,1,110.0,2.180000066757202,-0.3440367413955776,-0.24311930016931,1,0,100.0
MODD_E2,MODD,2025-03-20,2025-03-20,1,85.0,1.0499999523162842,-0.2380951921415416,-0.1542856649801011,1,0,100.0
MODD_E5,MODD,2025-09-12,2025-09-12,1,80.0,0.75,-0.1600000063578287,-0.1600000063578287,1,0,100.0
MODD_E3,MODD,2025-06-03,2025-06-03,1,65.0,0.8769999742507935,-0.2599771857608373,-0.2018243915262718,1,0,100.0
ORIS_E5,ORIS,2025-05-13,2025-05-13,1,120.0,1.3300000429153442,-0.3676691779193211,-0.3383458895966056,1,0,100.0
PPBT_E2,PPBT,2025-04-28,2025-04-30,2,55.0,2.525000095367432,-0.1265723412638147,-0.05963051159975565,1,2,50.0
PCSA_E7,PCSA,2025-09-23,2025-09-23,1,55.0,0.2140000015497207,-0.1028037370162319,0.4018692044318838,1,0,100.0
PFSA_E1,PFSA,2025-08-26,2025-08-26,1,65.0,0.4300000071525574,-0.3837209737513624,-0.2767442224733626,1,0,100.0
MOBX_E2,MOBX,2025-01-22,2025-01-22,1,120.0,1.659999966621399,-0.3012048253336118,-0.1987951387599749,1,0,100.0
MOBX_E3,MOBX,2025-05-12,2025-05-12,1,75.0,0.7900000214576721,-0.1898734578336005,-0.1645569515197713,1,0,100.0
IXHL_E5,IXHL,2025-04-29,2025-04-29,1,55.0,0.1519999951124191,-0.4407894498206812,0.5131579708421519,1,0,100.0
IXHL_E2,IXHL,2025-03-07,2025-03-07,1,55.0,0.8700000047683716,-0.4022988757741924,-0.4022988757741924,1,0,100.0
MBRX_E1,MBRX,2024-12-11,2024-12-11,1,55.0,2.650000095367432,-0.381132103141493,-0.3773585219704062,1,0,100.0
IXHL_E8,IXHL,2025-09-23,2025-09-23,1,55.0,0.671999990940094,-0.4821428650622669,-0.4687500027717934,1,0,100.0
LBGJ_E4,LBGJ,2025-07-14,2025-07-14,1,100.0,1.412999987602234,-0.1790516795475412,-0.1507430585898055,1,0,100.0
LBGJ_E1,LBGJ,2024-12-10,2024-12-12,2,55.0,3.4799998998641968,-0.19244303077736322,-0.12210142329680736,1,2,50.0
LBGJ_E6,LBGJ,2025-09-25,2025-09-25,1,55.0,0.6600000262260437,-0.2136364042758925,-0.0106061042559249,1,0,100.0
IXHL_E6,IXHL,2025-05-14,2025-05-14,1,120.0,0.699999988079071,-0.7442857026080694,-0.6657142837680116,1,0,100.0
IXHL_E4,IXHL,2025-04-08,2025-04-08,1,110.0,0.8389999866485596,-0.8557806897855966,-0.8557806897855966,1,0,100.0
IXHL_E3,IXHL,2025-03-19,2025-03-19,1,55.0,0.8610000014305115,-0.4274099885062031,-0.2799070804433561,1,0,100.0
PPBT_E3,PPBT,2025-07-23,2025-07-23,1,55.0,2.75,-0.2436363913796164,-0.1927272623235529,1,0,100.0
PRPL_E3,PRPL,2025-04-23,2025-04-23,1,100.0,0.6899999976158142,-0.1275362316336709,0.2086956439111393,1,0,100.0
SHOT_E4,SHOT,2025-04-25,2025-04-25,1,110.0,0.5094000101089478,-0.265802894674827,-0.1963094264966159,1,0,100.0
PFSA_E2,PFSA,2025-09-11,2025-09-11,1,120.0,0.460999995470047,-0.3622559595433146,-0.2668112736562401,1,0,100.0
PRPL_E1,PRPL,2025-01-22,2025-01-22,1,75.0,1.1699999570846558,-0.1641025460761751,-0.1641025460761751,1,0,100.0
PCSA_E6,PCSA,2025-08-07,2025-08-07,1,65.0,0.231000006198883,-0.2640692760770959,-0.2554112501054693,1,0,100.0
IXHL_E1,IXHL,2025-01-23,2025-01-23,1,55.0,1.659999966621399,-0.0331324991890536,-0.0301204538082306,0,0,0.0
IPSC_E2,IPSC,2025-10-06,2025-10-06,1,70.0,0.5550000071525574,-0.0234234437415392,0.0810811101069608,0,0,0.0
FEMY_E11,FEMY,2025-10-16,2025-10-16,1,95.0,0.7450000047683716,-0.2241610666303118,,0,0,0.0
FEMY_E2,FEMY,2025-01-29,2025-01-29,1,100.0,1.1699999570846558,-0.0341880028377925,0.3589744373499631,0,0,0.0
ICCM_E3,ICCM,2025-06-25,2025-06-25,1,55.0,1.0199999809265137,-0.0490195620110373,-0.0343136934077261,0,0,0.0
HBIO_E8,HBIO,2025-10-29,2025-10-30,2,105.0,0.5399999916553497,-0.08730159931562514,,0,1,0.0
EHGO_E7,EHGO,2025-10-28,2025-10-28,1,55.0,0.4230000078678131,-0.1702127554641993,,0,0,0.0
FEMY_E12,FEMY,2025-11-03,2025-11-03,1,55.0,0.6570000052452087,0.0,,0,0,0.0
FEMY_E5,FEMY,2025-05-30,2025-05-30,1,55.0,0.8799999952316284,-0.0909090724365769,0.0977273019754198,0,0,0.0
FEMY_E8,FEMY,2025-08-26,2025-08-26,1,55.0,0.3759999871253967,-0.0851063205813735,-0.0611702199332206,0,0,0.0
CENN_E10,CENN,2025-10-24,2025-10-24,1,55.0,0.2143999934196472,-0.2033581825030893,,0,0,0.0
AZI_E7,AZI,2025-10-31,2025-11-06,2,55.0,0.09834999963641161,-0.0612244634194349,,0,6,0.0
AZI_E1,AZI,2025-03-18,2025-03-18,1,55.0,0.5350000262260437,0.0,0.6317756690732459,0,0,0.0
