ticker,signal_date,entry_price,pump_score,volume,vol_z,vol_ratio,signal_return,gap_up,volatility,return_1d,return_5d,return_10d,return_20d,max_drawdown_20d,days_to_bottom,max_gain_20d,days_to_peak,classification
ORIS,2025-06-16,0.9660000205039978,65,201500,2.1669323471775486,2.3297491039426252,0.10907006830582855,0.0,0.12836439970419825,-0.05797100733883716,-0.044513500544308866,-0.3530020841263394,-0.3778467927426225,-0.44513457352538205,11.0,0.0,0,likely_pump
ORIS,2025-06-25,0.6299999952316284,55,1004100,4.181228579162609,8.670610077285016,-0.31744310920565666,-0.13542795540099437,0.34603173977582136,-0.12857138261773385,0.0,-0.03968250213867144,-0.6682539557143162,-0.7460317497861328,27.0,0.06349209803242228,8,confirmed_pump
ORIS,2025-07-22,0.1599999964237213,55,24722500,4.244497574618233,16.69999121853024,-0.6581196619295833,-0.6367521274995676,0.21249996840389082,0.08749999301508053,-0.09375000582076622,-0.2874999837018546,-0.2624999790452416,-0.4374999650754027,16.0,0.3062500686850414,2,likely_pump
ORIS,2025-07-23,0.17399999499320984,55,86642400,4.083353261269007,14.91975943759713,0.0874999930150806,0.03749998346747968,0.7471265122205102,0.20114949616089556,-0.1954022722729975,-0.4655172133252011,-0.3448275670119797,-0.48275858525288556,15.0,0.20114949616089556,1,confirmed_pump
ORIS,2025-07-24,0.20900000631809235,105,125855600,3.418711929518283,10.444621487493567,0.2011494961608955,0.2586207058872313,0.2153110058013087,-0.16267946540909425,-0.40191389367829305,-0.5693779863369902,-0.45933016929643633,-0.5693779863369902,14.0,0.0,0,confirmed_pump
ORIS,2025-08-04,0.13099999725818634,85,122751700,2.521459650140077,5.683737166333943,0.19090907243657695,0.29090913752449965,0.18320608246134973,-0.12977097369762997,-0.1679389339026563,-0.09160301349260362,-0.04580150674630181,-0.31297705755749944,3.0,0.03816801707968857,4,confirmed_pump
ORIS,2025-08-08,0.13600000739097595,120,838279900,4.1544435134781565,12.698936342006629,0.5111111331869045,0.9444443235716516,0.6029411559243512,-0.198529474604807,-0.11029417081945206,-0.1911765189267746,-0.17647060757070984,-0.23529414342761312,6.0,0.0,0,confirmed_pump
ORIS,2025-09-15,0.18299999833106995,120,77295900,3.138848877168476,4.768421627327157,0.35555548932817516,0.1851851102274654,0.3387977691954779,-0.23497266736161992,0.24590165135809836,0.10928959568345113,-0.0765027251211269,-0.23497266736161992,1.0,0.7923497926295762,8,confirmed_pump
ORIS,2025-09-22,0.2280000001192093,120,262441600,4.008358204612638,8.177390078042125,0.4339623154306027,0.25786169666644093,0.46491230560767055,0.438596530212333,-0.10964914889207579,-0.2631579050562058,-0.3333333551186567,-0.35526315875468384,18.0,0.438596530212333,1,likely_pump
ORIS,2025-09-23,0.328000009059906,110,258868300,2.811004410625415,5.776586317877901,0.43859653021233314,0.5350876900063646,0.3506096835589034,-0.17682925832016308,-0.42987804490228565,-0.5152439329106129,-0.5701219550977144,-0.5701219550977144,28.0,0.0,0,confirmed_pump
ORIS,2025-10-30,0.1599999964237213,110,53131800,4.169966109306752,7.649095074901149,0.16788323232085922,0.09489059758792608,0.1250000690679442,-0.06249994179233778,,,,-0.06249994179233778,1.0,0.0062500128056856875,4,insufficient_data
ORIS,2025-11-04,0.16030000150203705,65,164289238,4.05257919396858,11.07017977363995,-0.004347807173789242,0.05590064204093075,0.5645664112689394,,,,,0.0,,0.0,0,insufficient_data
