ticker,signal_date,entry_price,pump_score,volume,vol_z,vol_ratio,signal_return,gap_up,volatility,return_1d,return_5d,return_10d,return_20d,max_drawdown_20d,days_to_bottom,max_gain_20d,days_to_peak,classification
AIRE,2024-12-19,1.4600000381469727,120,1333100,4.171041011731285,10.185277151697978,0.3035714570813033,0.08928573511323626,0.2534246540051805,-0.16438356388082728,0.7397259558135266,0.5068493083575181,0.23972595581352663,-0.16438356388082728,1.0,1.4520546781969808,7,confirmed_pump
AIRE,2024-12-26,3.5799999237060547,120,130691000,4.24828278102949,19.47195629161076,1.6131386213471814,0.4014598175186239,0.7639664339130119,-0.29050278883146124,-0.3659217795243456,-0.553072609514047,-0.5251396413651714,-0.553072609514047,18.0,0.0,0,confirmed_pump
AIRE,2025-02-04,1.559999942779541,55,641900,0.11202272482969078,1.1384637213344426,0.15555549276218605,0.05925920165477483,0.19871799561592787,0.05769233120498894,0.12179491294206397,0.15384616560249448,-0.128205087057936,-0.16025641613458058,28.0,0.23076924840374172,8,likely_pump
AIRE,2025-04-07,0.5849999785423279,55,1060800,4.115838438995496,6.638713311220936,-0.4375,-0.3384614914046407,0.1846154595403826,-0.034188002837792525,0.17948721867498157,0.06495734803540536,0.054700865673439285,-0.034188002837792525,1.0,0.2615384662409978,8,uncertain
AIRE,2025-04-09,0.6190000176429749,55,1502600,3.3984486618504017,6.233044343966458,0.09557525708854842,-0.02654864731262569,0.27463652919104786,-0.03069465793145697,0.03392563401189223,0.0646202919433492,0.001615488040217631,-0.03069465793145697,1.0,0.19224548408166048,6,uncertain
AIRE,2025-05-15,0.6980000138282776,100,1268300,3.73509153986635,7.242669103160739,0.11146495303951398,0.019108223398145843,0.1260744952058671,-0.17335242048223914,-0.24355302768106254,-0.35100286520717267,-0.39971347928273243,-0.39971347928273243,29.0,0.0,0,confirmed_pump
AIRE,2025-05-16,0.5770000219345093,55,34032100,4.245392788655736,18.154180991830312,-0.1733524204822391,-0.10888256904666417,0.18890818517712565,-0.046793776407594107,-0.11611790108191207,-0.18890818550452282,-0.25476604712960776,-0.2738301839975687,28.0,0.0,0,likely_pump
AIRE,2025-07-03,0.28299999237060547,55,40914900,4.1530140192052105,14.281665215167953,-0.11562500407453635,0.02187499818541076,0.21201414766682408,-0.05653711326483503,-0.08480561724297128,-0.3286218984522169,0.3038869179806367,-0.4522968008101177,14.0,2.003533734123681,18,likely_pump
AIRE,2025-07-18,0.1899999976158142,120,68722400,3.3900632961184676,8.196416101483162,0.22580642680347784,0.06451616272898457,0.3210525787051523,3.473684392147119,1.2052631843123083,0.9421052235315376,1.0,0.0,,3.473684392147119,3,likely_legit
AIRE,2025-07-21,0.8500000238418579,120,790314000,4.226901891679903,16.50699534980091,3.4736843921471197,0.415789456635961,0.8658823643796556,-0.4682353182894954,-0.5105882389240198,-0.5411765002874346,-0.5411765002874346,-0.6105882459363308,22.0,0.0,0,confirmed_pump
AIRE,2025-07-24,0.453000009059906,60,171859500,0.6260468756812259,2.7990882822080745,0.2689076121310314,0.23809526525493663,0.3465783703281742,-0.07505520666298338,-0.1788079439700561,-0.24724065368267883,-0.28256074706591866,-0.28256074706591866,28.0,0.0,0,confirmed_pump
AIRE,2025-09-08,0.47099998593330383,75,38751600,2.175738099703199,3.345166821976709,0.1600985209018888,0.10837438650071902,0.2866241915254523,0.0615711569698491,1.7388535039907589,0.9745223671498165,0.35881105054961243,0.0,,2.078556456451877,4,likely_legit
AIRE,2025-09-10,0.699999988079071,120,78905600,3.289089095248139,4.955224030565722,0.3999999761581421,0.09800004939506436,0.371428648748925,0.7571429143146603,0.7857143161248192,0.3600000544956761,-0.1328571376265311,-0.170000028099333,27.0,1.0714286748243855,2,likely_pump
AIRE,2025-09-11,1.2300000190734863,120,169730800,3.7194039864370274,6.994763327716284,0.7571429143146602,0.24285717048789493,0.4536585520543769,0.17886180910464328,-0.08943090455232164,-0.2593495941262967,-0.508130073421291,-0.5276423077832616,26.0,0.17886180910464328,1,likely_pump
AIRE,2025-09-12,1.4500000476837158,65,105057200,1.8213926932542301,3.8800355291610575,0.17886180910464322,0.17073173554454593,0.3310344025849738,-0.11034488315105823,-0.3151724563739232,-0.4151724399312631,-0.6827586253673085,-0.6827586253673085,28.0,0.0,0,confirmed_pump
AIRE,2025-10-21,0.7279999852180481,110,120498400,4.1115221488407,6.845331237479056,0.6141906366654863,0.013303730104462152,0.47252749752041434,-0.01923076765625935,-0.005494516741004631,-0.28434060681950835,,-0.3214285743526612,17.0,0.35439563386143214,2,insufficient_data
AIRE,2025-10-22,0.7139999866485596,65,326343500,3.9975582007103845,10.045141706729272,-0.019230767656259307,0.5247253246137443,0.8403360989027653,0.38095240877901304,-0.033613430646404874,-0.2577031074222644,,-0.3081232533918717,16.0,0.38095240877901304,1,insufficient_data
AIRE,2025-10-23,0.9860000014305115,65,142484500,1.3425990835983512,3.6988084387694946,0.38095240877901304,-0.07563019797851227,0.395537449420773,-0.22413794666835124,-0.3945233245488016,-0.4847870025604003,,-0.49898581427591693,15.0,0.0,0,insufficient_data
