ticker,signal_date,entry_price,pump_score,volume,vol_z,vol_ratio,signal_return,gap_up,volatility,return_1d,return_5d,return_10d,return_20d,max_drawdown_20d,days_to_bottom,max_gain_20d,days_to_peak,classification
DFLI,2025-06-11,0.4000000059604645,85,2921700,3.2470494120439497,5.43006356168456,0.10192837442947633,0.005509652940477433,0.15250004562608438,-0.16249999161809695,-0.4550000212341544,-0.5625000139698384,-0.5899999947845936,-0.6150000078231095,21.0,0.0,0,confirmed_pump
DFLI,2025-06-13,0.30300000309944153,55,29532700,4.230278992826974,15.327330288561338,-0.0955224013376349,0.014925358484048246,0.18481846046304168,-0.27392740410070116,-0.31023100930629144,-0.45874586517370475,-0.4785478361202767,-0.4917491828704908,19.0,0.0,0,confirmed_pump
DFLI,2025-06-20,0.25200000405311584,95,334373200,4.229908171847099,17.068757280582016,0.15596334915772903,0.7201835243235695,0.6230158813374496,-0.17063490890246208,-0.3650793894828789,-0.32539682915121215,0.05952375180011346,-0.3888889020292425,12.0,0.05952375180011346,31,confirmed_pump
DFLI,2025-07-21,0.2669999897480011,120,94690600,4.161695350471441,9.8047399803368,0.5705881584680625,0.058823560002410284,0.453183505942403,0.9475655464155562,0.38576786133056995,-0.018726574620274307,0.05243445358444377,-0.12359548178916184,18.0,0.9475655464155562,1,likely_pump
DFLI,2025-07-22,0.5199999809265137,120,692849100,4.211654983241385,16.00796228783964,0.9475655464155561,0.5580525243377119,0.5115384843613234,-0.21730765351176826,-0.2634615375798129,-0.4923076764366325,-0.4153846127394387,-0.5499999885375679,17.0,0.0,0,confirmed_pump
DFLI,2025-08-15,0.3089999854564667,55,210697600,0.959652519674183,3.505868861373338,0.16603774391234105,0.47547178586387084,0.3948220523261263,-0.09061488173733852,0.07766996752318288,-0.0744335701862568,-0.10355979595149416,-0.15210353770943968,24.0,0.08090617196480934,11,likely_pump
DFLI,2025-09-24,0.33899998664855957,100,13099600,3.7758421064723913,3.294485717591078,0.17301031603763994,0.034602042463353515,0.13864304617267054,0.11504426568129694,0.7669616539920344,2.68731577944241,2.3038349524463926,0.0,,4.811209752797199,21,likely_legit
DFLI,2025-09-25,0.3779999911785126,85,21660900,3.6323967314170744,4.500839976437024,0.11504426568129689,-0.041297932388134145,0.23809517364077962,0.38624338958061905,1.8306880355104929,2.4391533932664884,1.9894180465681008,0.0,,4.2116404089541,20,likely_legit
DFLI,2025-09-26,0.5239999890327454,120,186283000,4.221155016240749,13.471244800930272,0.386243389580619,0.21428571935040114,0.25763357448693947,0.2519084577286467,2.606870277199141,1.0801527789926837,1.4427480881297916,0.0,,2.7595421180192465,19,likely_legit
DFLI,2025-09-29,0.656000018119812,95,162865500,2.682440394776812,7.482774257663198,0.25190845772864656,0.31870228794857336,0.3201220000400918,-0.09298778631808127,1.1646340211309363,1.3932926967775512,0.829268314844082,-0.09298778631808127,1.0,2.0030487411517544,16,likely_legit
DFLI,2025-10-02,1.0700000524520874,120,391522000,3.583449992979417,8.906497157758642,0.7863106733514091,0.20033390509735707,0.4252336080196967,0.766355040229791,0.21495316690603222,0.24299063338120644,0.0280373550646287,0.0,,0.8411214318126796,13,likely_legit
DFLI,2025-10-03,1.8899999856948853,110,339197100,2.3866864928796057,5.58210846531024,0.766355040229791,0.3644859497311686,0.5026454683397787,-0.2486772656971356,-0.42328040125468724,-0.2804232674080728,-0.3439153339036457,-0.4285714015398434,26.0,0.04232806535494819,12,confirmed_pump
