Close,High,Low,Open,Volume,vol_z,return,flag
2.559999942779541,2.5999999046325684,2.490000009536743,2.5199999809265137,1653500,,,False
2.5199999809265137,2.5999999046325684,2.509999990463257,2.569999933242798,1315200,,-0.015624985448084439,False
2.5399999618530273,2.569999933242798,2.4800000190734863,2.5199999809265137,1996000,,0.007936500427734305,False
2.3399999141693115,2.490000009536743,2.2249999046325684,2.4749999046325684,3306800,,-0.07874017743599027,False
2.2799999713897705,2.3450000286102295,2.25,2.3450000286102295,1770700,,-0.025641002128344415,False
2.309999942779541,2.390000104904175,2.2839999198913574,2.3399999141693115,2131700,,0.013157882353605599,False
2.509999990463257,2.559999942779541,2.299999952316284,2.299999952316284,3954000,,0.08658010936704308,False
2.4700000286102295,2.494999885559082,2.4000000953674316,2.4700000286102295,1596800,,-0.01593623984263237,False
2.4700000286102295,2.5,2.359999895095825,2.440000057220459,1276500,,0.0,False
2.7699999809265137,2.8299999237060547,2.4539999961853027,2.4800000190734863,3844300,,0.12145746916654176,False
2.7899999618530273,2.809999942779541,2.630000114440918,2.6700000762939453,1744400,,0.0072202097704794355,False
2.9700000286102295,2.9700000286102295,2.7799999713897705,2.7899999618530273,2487900,,0.06451615384168385,False
2.9600000381469727,3.0999999046325684,2.9000000953674316,2.9100000858306885,2738800,,-0.0033670001235441838,False
2.930000066757202,3.130000114440918,2.9010000228881836,2.9749999046325684,2119600,,-0.010135125338900708,False
2.8499999046325684,2.934999942779541,2.7850000858306885,2.8499999046325684,1575900,,-0.027303808976760324,False
3.130000114440918,3.1700000762939453,2.8499999046325684,2.8499999046325684,3046300,,0.09824569093957503,False
3.0299999713897705,3.1500000953674316,2.9700000286102295,3.109999895095825,2155200,,-0.03194892632424373,False
2.9800000190734863,3.0799999237060547,2.9649999141693115,3.0199999809265137,1225200,,-0.016501634583630298,False
2.930000066757202,3.009999990463257,2.9100000858306885,2.950000047683716,1237700,,-0.01677850738129516,False
3.109999895095825,3.1600000858306885,2.880000114440918,2.9200000762939453,1930600,-0.2702848682085222,0.06143338711177537,False
3.180000066757202,3.2950000762939453,3.0799999237060547,3.0999999046325684,2345700,0.18901446649861292,0.022508094541019208,False
3.25,3.259999990463257,3.119999885559082,3.180000066757202,1147200,-1.2400781534494894,0.02201255716141537,False
3.0399999618530273,3.2699999809265137,3.0199999809265137,3.259999990463257,1667600,-0.591498246469849,-0.06461539635291469,False
3.319999933242798,3.359999895095825,3.0299999713897705,3.0299999713897705,2667800,0.6624969463872235,0.09210525490240373,False
3.430000066757202,3.4600000381469727,3.2699999809265137,3.319999933242798,2061800,-0.1070779554308325,0.03313257100188016,False
3.4100000858306885,3.4800000190734863,3.3529999256134033,3.4200000762939453,1656400,-0.5771318787025596,-0.00583089811581905,False
3.380000114440918,3.4649999141693115,3.3299999237060547,3.440000057220459,982200,-1.3700658982041245,-0.008797645347408345,False
3.2699999809265137,3.359999895095825,3.2100000381469727,3.309999942779541,1288600,-0.9114913362637876,-0.03254441709763056,False
3.1600000858306885,3.2899999618530273,3.1600000858306885,3.2100000381469727,1106500,-1.1329851466847307,-0.033639111846312075,False
3.299999952316284,3.4200000762939453,3.1649999618530273,3.1700000762939453,2403400,0.8579792383739678,0.04430375401359932,False
3.2899999618530273,3.299999952316284,3.2249999046325684,3.259999990463257,1612200,-0.42521245515293543,-0.0030303001841675004,False
3.390000104904175,3.390000104904175,3.2300000190734863,3.265000104904175,1322300,-0.8112720310049849,0.03039518061113422,False
3.430000066757202,3.609999895095825,3.3299999237060547,3.390000104904175,5191400,3.41597720784566,0.011799398411569628,False
3.440000057220459,3.4549999237060547,3.2300000190734863,3.380000114440918,2357300,0.42679308875505,0.002915449057909525,False
3.4000000953674316,3.5,3.380000114440918,3.4700000286102295,1190700,-0.7633544268395106,-0.011627895694091173,False
3.319999933242798,3.5,3.2799999713897705,3.5,1092400,-0.780274435904234,-0.02352945878843815,False
3.4100000858306885,3.450000047683716,3.2799999713897705,3.2899999618530273,1243800,-0.5691762807089009,0.027108480240233934,False
3.4200000762939453,3.430000066757202,3.3299999237060547,3.4100000858306885,3546900,1.611110776722795,0.002932548449136041,False
3.490000009536743,3.5299999713897705,3.3499999046325684,3.4000000953674316,1614300,-0.3037826728298248,0.020467816281060536,False
3.450000047683716,3.549999952316284,3.4100000858306885,3.4700000286102295,1218400,-0.6522917236735443,-0.011461307089892236,False
3.5799999237060547,3.5850000381469727,3.424999952316284,3.440000057220459,1479900,-0.35517355754673735,0.037681122963931335,False
3.569999933242798,3.619999885559082,3.549999952316284,3.5899999141693115,836500,-0.9575089342810715,-0.0027932934850189994,False
3.509999990463257,3.6700000762939453,3.5,3.565000057220459,1531600,-0.27858403818686,-0.016806706975212804,False
3.5799999237060547,3.5999999046325684,3.450000047683716,3.5,1040800,-0.6778513448984786,0.019943000978059677,False
3.509999990463257,3.5999999046325684,3.4800000190734863,3.5999999046325684,1024200,-0.6380344751065556,-0.01955305439513333,False
3.5899999141693115,3.619999885559082,3.505000114440918,3.5299999713897705,1022000,-0.6034508113779115,0.022792001117782457,False
3.509999990463257,3.578000068664551,3.494999885559082,3.559999942779541,910900,-0.7042278501061553,-0.022284101843653037,False
3.4600000381469727,3.5299999713897705,3.4149999618530273,3.5,676400,-0.8814251668401145,-0.014245000698614008,False
3.259999990463257,3.505000114440918,3.259999990463257,3.4700000286102295,1283400,-0.32446520048000266,-0.05780348135222202,False
3.3399999141693115,3.3499999046325684,3.2300000190734863,3.309999942779541,1057000,-0.4774000859066983,0.024539853969351322,False
