ticker,signal_date,entry_price,pump_score,volume,vol_z,vol_ratio,signal_return,gap_up,volatility,return_1d,return_5d,return_10d,return_20d,max_drawdown_20d,days_to_bottom,max_gain_20d,days_to_peak,classification
ARBK,2025-01-30,0.49900001287460327,55,5522400,4.202114785999664,7.432920797076568,0.0824295396484993,0.026030357067806112,0.3406813269742683,0.030060090797341704,-0.01002008998987199,0.020040060531561137,-0.184368748007455,-0.184368748007455,29.0,0.07414829563568591,5,likely_pump
ARBK,2025-03-03,0.34200000762939453,55,66503400,4.248368472918288,18.527178538545005,-0.15970515178901068,0.022113029974839358,1.0526315942150333,0.02339177260723956,0.14035080992602053,0.18421050338387063,-0.005847964937132787,-0.005847964937132787,28.0,0.3157894094748378,4,likely_legit
ARBK,2025-03-07,0.44999998807907104,65,4892300,0.05426640805137584,1.1956424778977337,0.20320848285625437,-0.010695208443422232,0.39555563827021983,-0.1333333421636513,-0.086666612801727,-0.15777773745265902,-0.2555555172908443,-0.2555555172908443,27.0,0.0,0,confirmed_pump
ARBK,2025-05-14,0.4230000078678131,60,950900,2.183295048285356,2.459775466914992,0.10443870202866679,-0.0078328753971994,0.18676121638094365,-0.04255320647971522,0.011820319476662774,-0.1678487197507314,-0.11111115808088548,-0.17257686163232883,19.0,0.1016548038630291,2,likely_pump
ARBK,2025-05-16,0.4659999907016754,75,1475300,2.9900321568458375,3.17706090102506,0.1506172576050191,-0.012345667171766835,0.1931330583239474,-0.03004291598462942,-0.07296133084639557,-0.2489270364307817,-0.1824033910694717,-0.2489270364307817,17.0,0.0,0,likely_pump
ARBK,2025-06-30,0.18700000643730164,55,23283900,4.247092713646691,16.58556912523639,-0.4862637081474884,-0.436813179090181,0.21390369018440356,0.9679143745839428,0.5508020410287123,0.6524062824568396,0.6791443833222385,0.0,,1.6844917485021942,18,likely_legit
ARBK,2025-07-01,0.36800000071525574,120,448034100,4.242898892606035,18.835242428535576,0.9679143745839429,0.2352941070140544,0.6467391018291934,-0.20108695872240684,-0.27717390732174224,-0.19836960240867552,-0.206521752334441,-0.3125000253076786,2.0,0.36413036216057443,17,confirmed_pump
ARBK,2025-09-11,0.2800000011920929,85,2242500,3.390682185226657,2.616976210898521,0.12000000476837158,0.0,0.15357147249836342,-0.03214286892693865,-0.04642861210265921,-0.06785712042937483,1.1785714703859114,-0.07857148102959785,5.0,1.9142856473825418,25,uncertain
ARBK,2025-10-01,0.36500000953674316,110,34729900,4.166861713829027,11.161266789752684,0.3931298365501832,0.030534413547207286,0.32876712686092274,-0.07397262824143114,0.827397200769994,0.6438356388082729,0.07671231892435991,-0.07397262824143114,1.0,1.2356163381389373,5,likely_legit
ARBK,2025-10-03,0.4180000126361847,65,12383200,1.0451198921668983,3.0092538590147355,0.23668642966237496,0.029585770555558163,0.2511961383870981,0.9521530145297725,0.3205740896763261,0.12200956340811078,-0.11722493615850785,-0.14114835759620178,27.0,0.9521530145297725,3,likely_pump
ARBK,2025-10-06,0.8159999847412109,120,285993400,4.215715159517604,15.568443669512419,0.9521530145297725,0.5837320092841506,0.44730394107200455,-0.15318627737431018,-0.23774510949724065,-0.3026960583798288,-0.5710784306564225,-0.5710784306564225,28.0,0.0,0,confirmed_pump
