ticker,tier,alert_date,pump_score,alert_price,volume,vol_z,daily_return,days_since_last,status,outcome
SGMO,tier1,2025-11-21,65.0,0.41999998688697815,63414200.0,4.201623962773826,0.07692308280124727,121,OVERDUE,pending
SGMO,tier2,2025-11-21,65.0,0.41999998688697815,63414200.0,4.201623962773826,0.07692308280124727,121,OVERDUE,pending
