ticker,tier,alert_date,pump_score,alert_price,volume,vol_z,daily_return,days_since_last,status,return_1d,return_5d,return_10d,max_drawdown,days_to_bottom,days_since_alert,last_updated,outcome
IXHL,tier1,2025-12-02,75.0,0.3970000147819519,24177100.0,3.2295956340506717,0.1214689615128266,70,OVERDUE,,,,,,0,,pending
