ticker,tier,alert_date,pump_score,alert_price,volume,vol_z,daily_return,days_since_last,status,return_1d,return_5d,return_10d,max_drawdown,days_to_bottom,days_since_alert,last_updated,outcome
ORIS,tier1,2025-12-18,55.0,0.08799999952316284,10099600.0,3.6382631866176522,-0.12871290634524613,86,OVERDUE,,,,,,0,,pending
