ticker,tier,alert_date,pump_score,alert_price,volume,vol_z,daily_return,days_since_last,status,outcome
EPWK,tier1,2025-11-17,65.0,1.6799999475479126,631304.0,-0.35648457123104094,34.74468095899438,,NEW,pending
EPWK,tier2,2025-11-17,65.0,1.6799999475479126,631304.0,-0.35648457123104094,34.74468095899438,,NEW,pending
